chromosome	position	type	base_depth	exact_kmer_count	inexact_kmer_count	sum_kmer_count
5	23534839	right	66	56	9	65
5	23534840	right	66	56	9	65
5	23534841	right	66	55	10	65
5	23534842	right	66	55	10	65
5	23534843	right	66	55	10	65
5	23534844	right	66	54	10	64
5	23534845	right	66	54	10	64
5	23534846	right	66	54	10	64
5	23534847	right	66	54	10	64
5	23534848	right	66	54	10	64
5	23534849	right	66	54	10	64
5	23534850	right	66	54	10	64
5	23534851	right	66	54	10	64
5	23534852	right	66	54	10	64
5	23534853	right	66	54	10	64
5	23534854	right	66	54	10	64
5	23534855	right	66	54	10	64
5	23534856	right	66	54	10	64
5	23534857	right	66	53	11	64
5	23534858	right	66	53	11	64
5	23534859	right	66	53	11	64
5	23534860	right	66	53	11	64
5	23534861	right	66	53	11	64
5	23534862	right	66	53	11	64
5	23534863	right	66	53	11	64
5	23534864	right	66	53	11	64
5	23534865	right	66	53	11	64
5	23534866	right	66	53	11	64
5	23534867	right	66	53	11	64
5	23534868	right	66	53	11	64
5	23534869	right	66	58	6	64
5	23534870	right	66	58	6	64
5	23534871	right	66	58	6	64
5	23534872	right	65	58	6	64
5	23534873	right	65	58	6	64
5	23534874	right	65	58	6	64
5	23534875	right	65	58	6	64
5	23534876	right	65	58	6	64
5	23534877	right	65	58	6	64
5	23534878	right	62	58	3	61
5	23534879	right	65	61	3	64
5	23534880	right	65	61	3	64
5	23534881	right	65	61	3	64
5	23534882	right	65	61	3	64
5	23534883	right	65	61	3	64
5	23534884	right	65	61	3	64
5	23534885	right	65	60	4	64
5	23534886	right	65	60	4	64
5	23534887	right	65	60	4	64
5	23534888	right	65	60	4	64
5	23534889	right	64	59	4	63
5	23534890	right	65	60	4	64
5	23534891	right	65	60	4	64
5	23534892	right	65	60	4	64
5	23534893	right	65	59	5	64
5	23534894	right	65	59	5	64
5	23534895	right	65	59	5	64
5	23534896	right	65	59	5	64
5	23534897	right	65	59	5	64
5	23534898	right	65	59	5	64
5	23534899	right	65	59	5	64
5	23534900	right	65	59	5	64
5	23534901	right	65	59	5	64
5	23534902	right	65	59	5	64
5	23534903	right	65	59	5	64
5	23534904	right	65	58	6	64
5	23534905	right	65	58	6	64
5	23534906	right	65	58	6	64
5	23534907	right	65	58	6	64
5	23534908	right	65	58	6	64
5	23534909	right	64	58	5	63
5	23534910	right	65	59	5	64
5	23534911	right	65	59	5	64
5	23534912	right	65	59	5	64
5	23534913	right	65	59	5	64
5	23534914	right	65	60	5	65
5	23534915	right	65	60	5	65
5	23534916	right	65	60	5	65
5	23534917	right	65	60	5	65
5	23534918	right	65	59	6	65
5	23534919	right	65	59	6	65
5	23534920	right	65	59	6	65
5	23534921	right	65	59	6	65
5	23534922	right	65	59	6	65
5	23534923	right	65	59	6	65
5	23534924	right	65	59	6	65
5	23534925	right	65	59	6	65
5	23534926	right	65	59	6	65
5	23534927	right	65	59	6	65
5	23534928	right	65	59	6	65
5	23534929	right	65	59	6	65
5	23534930	right	65	59	6	65
5	23534931	right	65	59	6	65
5	23534932	right	65	59	6	65
5	23534933	right	65	59	6	65
5	23534934	right	65	59	6	65
5	23534935	right	65	59	6	65
5	23534936	right	65	59	6	65
5	23534937	right	65	59	6	65
5	23534938	right	65	59	6	65
5	23534939	right	65	59	6	65
5	23534940	right	65	59	6	65
5	23534941	right	65	59	6	65
5	23534942	right	65	59	6	65
5	23534943	right	65	59	6	65
5	23534944	right	65	59	6	65
5	23534945	right	65	59	6	65
5	23534946	right	65	59	6	65
5	23534947	right	65	59	6	65
5	23534948	right	65	59	6	65
5	23534949	right	65	59	6	65
5	23534950	right	65	59	6	65
5	23534951	right	65	59	6	65
5	23534952	right	64	59	5	64
5	23534953	right	65	59	6	65
5	23534954	right	65	59	6	65
5	23534955	right	65	59	6	65
5	23534956	right	65	59	6	65
5	23534957	right	65	59	6	65
5	23534958	right	65	60	5	65
5	23534959	right	65	60	5	65
5	23534960	right	65	60	5	65
5	23534961	right	65	60	5	65
5	23534962	right	64	60	4	64
5	23534963	right	65	60	5	65
5	23534964	right	65	60	5	65
5	23534965	right	65	60	5	65
5	23534966	right	65	60	5	65
5	23534967	right	65	60	5	65
5	23534968	right	65	60	5	65
5	23534969	right	65	60	5	65
5	23534970	right	65	59	6	65
5	23534971	right	65	59	6	65
5	23534972	right	65	59	6	65
5	23534973	right	64	59	5	64
5	23534974	right	65	59	6	65
5	23534975	right	65	59	6	65
5	23534976	right	65	59	6	65
5	23534977	right	65	59	6	65
5	23534978	right	65	59	6	65
5	23534979	right	65	59	6	65
5	23534980	right	65	59	6	65
5	23534981	right	65	59	6	65
5	23534982	right	65	59	6	65
5	23534983	right	65	59	6	65
5	23534984	right	65	59	6	65
5	23534985	right	65	59	6	65
5	23534986	right	65	60	5	65
5	23534987	right	65	60	5	65
5	23534988	right	65	60	5	65
5	23534989	right	65	60	5	65
5	23534990	right	65	60	5	65
5	23534991	right	65	60	5	65
5	23534992	right	65	59	6	65
5	23534993	right	65	59	6	65
5	23534994	right	65	59	6	65
5	23534995	right	65	59	6	65
5	23534996	right	65	59	6	65
5	23534997	right	65	59	6	65
5	23534998	right	65	57	8	65
5	23534999	right	65	57	8	65
5	23535000	right	65	57	8	65
5	23535001	right	65	57	8	65
5	23535002	right	65	57	8	65
5	23535003	right	65	56	9	65
5	23535004	right	65	56	9	65
5	23535005	right	65	56	9	65
5	23535006	right	65	56	9	65
5	23535007	right	65	56	9	65
5	23535008	right	65	56	9	65
5	23535009	right	64	56	8	64
5	23535010	right	65	56	9	65
5	23535011	right	65	55	10	65
5	23535012	right	65	55	10	65
5	23535013	right	65	55	10	65
5	23535014	right	65	55	10	65
5	23535015	right	65	55	10	65
5	23535016	right	65	55	10	65
5	23535017	right	65	54	11	65
5	23535018	right	65	54	11	65
5	23535019	right	64	54	10	64
5	23535020	right	65	53	12	65
5	23535021	right	65	53	12	65
5	23535022	right	65	53	12	65
5	23535023	right	65	53	12	65
5	23535024	right	65	53	12	65
5	23535025	right	65	53	12	65
5	23535026	right	65	53	12	65
5	23535027	right	65	53	12	65
5	23535028	right	65	53	12	65
5	23535029	right	65	53	12	65
5	23535030	right	65	53	12	65
5	23535031	right	65	53	12	65
5	23535032	right	65	53	12	65
5	23535033	right	65	53	12	65
5	23535034	right	65	53	12	65
5	23535035	right	65	52	13	65
5	23535036	right	65	52	13	65
5	23535037	right	65	52	13	65
5	23535038	right	65	52	13	65
5	23535039	right	65	53	12	65
5	23535040	right	63	53	10	63
5	23535041	right	65	53	12	65
5	23535042	right	65	53	12	65
5	23535043	right	65	53	12	65
5	23535044	right	65	53	12	65
5	23535045	right	65	53	12	65
5	23535046	right	65	53	12	65
5	23535047	right	65	53	12	65
5	23535048	right	65	53	12	65
5	23535049	right	65	53	12	65
5	23535050	right	65	53	12	65
5	23535051	right	65	53	12	65
5	23535052	right	65	53	12	65
5	23535053	right	65	53	12	65
5	23535054	right	65	53	12	65
5	23535055	right	65	53	12	65
5	23535056	right	65	53	12	65
5	23535057	right	65	53	12	65
5	23535058	right	65	53	12	65
5	23535059	right	64	53	11	64
5	23535060	right	65	54	11	65
5	23535061	right	65	54	11	65
5	23535062	right	65	55	10	65
5	23535063	right	65	56	9	65
5	23535064	right	65	56	9	65
5	23535065	right	65	56	9	65
5	23535066	right	65	58	7	65
5	23535067	right	65	58	7	65
5	23535068	right	65	58	7	65
5	23535069	right	65	58	7	65
5	23535070	right	65	59	6	65
5	23535071	right	65	59	6	65
5	23535072	right	65	59	6	65
5	23535073	right	65	59	6	65
5	23535074	right	65	59	6	65
5	23535075	right	65	58	7	65
5	23535076	right	65	58	7	65
5	23535077	right	65	58	7	65
5	23535078	right	65	58	7	65
5	23535079	right	65	58	7	65
5	23535080	right	65	58	7	65
5	23535081	right	64	58	6	64
5	23535082	right	65	59	6	65
5	23535083	right	65	59	6	65
5	23535084	right	65	59	6	65
5	23535085	right	65	60	5	65
5	23535086	right	65	60	5	65
5	23535087	right	65	60	5	65
5	23535088	right	65	58	7	65
5	23535089	right	63	58	5	63
5	23535090	right	65	59	6	65
5	23535091	right	65	59	6	65
5	23535092	right	65	59	6	65
5	23535093	right	65	59	6	65
5	23535094	right	65	58	7	65
5	23535095	right	65	58	7	65
5	23535096	right	65	58	7	65
5	23535097	right	65	58	7	65
5	23535098	right	65	58	7	65
5	23535099	right	65	58	7	65
5	23535100	right	65	58	7	65
5	23535101	right	65	58	7	65
5	23535102	right	65	58	7	65
5	23535103	right	66	59	7	66
5	23535104	right	66	60	6	66
5	23535105	right	66	60	6	66
5	23535106	right	66	60	6	66
5	23535107	right	65	60	5	65
5	23535108	right	65	60	5	65
5	23535109	right	66	61	5	66
5	23535110	right	66	61	5	66
5	23535111	right	66	60	6	66
5	23535112	right	66	60	6	66
5	23535113	right	66	60	6	66
5	23535114	right	66	60	6	66
5	23535115	right	66	60	6	66
5	23535116	right	66	60	6	66
5	23535117	right	66	60	6	66
5	23535118	right	66	60	6	66
5	23535119	right	66	60	6	66
5	23535120	right	66	60	6	66
5	23535121	right	66	60	6	66
5	23535122	right	66	60	6	66
5	23535123	right	66	60	6	66
5	23535124	right	66	60	6	66
5	23535125	right	66	60	6	66
5	23535126	right	66	60	6	66
5	23535127	right	66	60	6	66
5	23535128	right	66	60	6	66
5	23535129	right	66	60	6	66
5	23535130	right	66	60	6	66
5	23535131	right	66	60	6	66
5	23535132	right	66	60	6	66
5	23535133	right	66	60	6	66
5	23535134	right	66	60	6	66
5	23535135	right	66	60	6	66
5	23535136	right	66	60	6	66
5	23535137	right	66	60	6	66
5	23535138	right	66	60	6	66
5	23535139	right	66	60	6	66
5	23535140	right	66	60	6	66
5	23535141	right	66	60	6	66
5	23535142	right	66	60	6	66
5	23535143	right	66	60	6	66
5	23535144	right	65	60	5	65
5	23535145	right	66	60	6	66
5	23535146	right	66	60	6	66
5	23535147	right	66	60	6	66
5	23535148	right	66	60	6	66
5	23535149	right	66	60	6	66
5	23535150	right	66	60	6	66
5	23535151	right	66	60	6	66
5	23535152	right	66	60	6	66
5	23535153	right	66	60	6	66
5	23535154	right	66	60	6	66
5	23535155	right	66	60	6	66
5	23535156	right	64	60	4	64
5	23535157	right	66	62	4	66
5	23535158	right	66	62	4	66
5	23535159	right	66	62	4	66
5	23535160	right	66	62	4	66
5	23535161	right	65	62	3	65
5	23535162	right	66	62	4	66
5	23535163	right	66	62	4	66
5	23535164	right	66	62	4	66
5	23535165	right	66	62	4	66
5	23535166	right	66	62	4	66
5	23535167	right	66	62	4	66
5	23535168	right	66	62	4	66
5	23535169	right	66	62	4	66
5	23535170	right	66	62	4	66
5	23535171	right	66	62	4	66
5	23535172	right	66	62	4	66
5	23535173	right	65	62	3	65
5	23535174	right	66	63	3	66
5	23535175	right	66	63	3	66
5	23535176	right	66	63	3	66
5	23535177	right	66	63	3	66
5	23535178	right	66	63	3	66
5	23535179	right	66	63	3	66
5	23535180	right	66	63	3	66
5	23535181	right	66	63	3	66
5	23535182	right	65	64	1	65
5	23535183	right	66	63	3	66
5	23535184	right	66	63	3	66
5	23535185	right	66	63	3	66
5	23535186	right	66	63	3	66
5	23535187	right	66	63	3	66
5	23535188	right	66	63	3	66
5	23535189	right	66	63	3	66
5	23535190	right	66	63	3	66
5	23535191	right	66	63	3	66
5	23535192	right	66	63	3	66
5	23535193	right	66	63	3	66
5	23535194	right	66	63	3	66
5	23535195	right	65	63	2	65
5	23535196	right	66	64	2	66
5	23535197	right	66	64	2	66
5	23535198	right	66	64	2	66
5	23535199	right	66	64	2	66
5	23535200	right	66	64	2	66
5	23535201	right	66	64	2	66
5	23535202	right	66	64	2	66
5	23535203	right	66	64	2	66
5	23535204	right	66	64	2	66
5	23535205	right	66	64	2	66
5	23535206	right	66	64	2	66
5	23535207	right	66	64	2	66
5	23535208	right	66	64	2	66
5	23535209	right	66	64	2	66
5	23535210	right	66	64	2	66
5	23535211	right	66	64	2	66
5	23535212	right	66	64	2	66
5	23535213	right	66	65	1	66
5	23535214	right	66	65	1	66
5	23535215	right	66	65	1	66
5	23535216	right	66	64	2	66
5	23535217	right	66	64	2	66
5	23535218	right	66	64	2	66
5	23535219	right	66	64	2	66
5	23535220	right	66	64	2	66
5	23535221	right	66	64	2	66
5	23535222	right	66	64	2	66
5	23535223	right	66	64	2	66
5	23535224	right	66	64	2	66
5	23535225	right	66	64	2	66
5	23535226	right	66	64	2	66
5	23535227	right	66	64	2	66
5	23535228	right	66	64	2	66
5	23535229	right	66	64	2	66
5	23535230	right	66	64	2	66
5	23535231	right	66	64	2	66
5	23535232	right	66	64	2	66
5	23535233	right	66	64	2	66
5	23535234	right	66	64	2	66
5	23535235	right	66	64	2	66
5	23535236	right	66	64	2	66
5	23535237	right	67	65	2	67
5	23535238	right	67	65	2	67
5	23535239	right	67	65	2	67
5	23535240	right	67	65	2	67
5	23535241	right	67	65	2	67
5	23535242	right	67	65	2	67
5	23535243	right	67	65	2	67
5	23535244	right	67	65	2	67
5	23535245	right	67	65	2	67
5	23535246	right	68	66	2	68
5	23535247	right	68	66	2	68
5	23535248	right	68	66	2	68
5	23535249	right	68	66	2	68
5	23535250	right	68	66	2	68
5	23535251	right	68	67	1	68
5	23535252	right	68	67	1	68
5	23535253	right	68	67	1	68
5	23535254	right	68	67	1	68
5	23535255	right	68	67	1	68
5	23535256	right	68	67	1	68
5	23535257	right	68	66	2	68
5	23535258	right	68	66	2	68
5	23535259	right	68	66	2	68
5	23535260	right	68	66	2	68
5	23535261	right	68	66	2	68
5	23535262	right	68	66	2	68
5	23535263	right	68	66	2	68
5	23535264	right	68	66	2	68
5	23535265	right	68	66	2	68
5	23535266	right	68	66	2	68
5	23535267	right	68	66	2	68
5	23535268	right	68	66	2	68
5	23535269	right	68	65	3	68
5	23535270	right	68	65	3	68
5	23535271	right	68	65	3	68
5	23535272	right	68	65	3	68
5	23535273	right	68	65	3	68
5	23535274	right	68	65	3	68
5	23535275	right	68	65	3	68
5	23535276	right	68	65	3	68
5	23535277	right	68	65	3	68
5	23535278	right	68	65	3	68
5	23535279	right	68	65	3	68
5	23535280	right	68	65	3	68
5	23535281	right	68	64	4	68
5	23535282	right	68	64	4	68
5	23535283	right	68	64	4	68
5	23535284	right	68	64	4	68
5	23535285	right	67	64	3	67
5	23535286	right	68	64	4	68
5	23535287	right	68	64	4	68
5	23535288	right	68	64	4	68
5	23535289	right	68	64	4	68
5	23535290	right	68	64	4	68
5	23535291	right	68	64	4	68
5	23535292	right	68	64	4	68
5	23535293	right	68	63	5	68
5	23535294	right	68	63	5	68
5	23535295	right	68	63	5	68
5	23535296	right	68	62	6	68
5	23535297	right	68	62	6	68
5	23535298	right	68	62	6	68
5	23535299	right	68	62	6	68
5	23535300	right	68	61	7	68
5	23535301	right	68	61	7	68
5	23535302	right	68	61	7	68
5	23535303	right	68	61	7	68
5	23535304	right	68	61	7	68
5	23535305	right	68	61	7	68
5	23535306	right	68	61	7	68
5	23535307	right	68	61	7	68
5	23535308	right	68	61	7	68
5	23535309	right	68	61	7	68
5	23535310	right	68	61	7	68
5	23535311	right	68	61	7	68
5	23535312	right	68	61	7	68
5	23535313	right	68	61	7	68
5	23535314	right	68	60	8	68
5	23535315	right	68	60	8	68
5	23535316	right	68	60	8	68
5	23535317	right	68	60	8	68
5	23535318	right	68	60	8	68
5	23535319	right	67	60	7	67
5	23535320	right	68	60	8	68
5	23535321	right	68	60	8	68
5	23535322	right	68	60	8	68
5	23535323	right	68	60	8	68
5	23535324	right	68	60	8	68
5	23535325	right	68	60	8	68
5	23535326	right	68	60	8	68
5	23535327	right	68	61	7	68
5	23535328	right	68	61	7	68
5	23535329	right	68	61	7	68
5	23535330	right	68	61	7	68
5	23535331	right	68	59	9	68
5	23535332	right	68	54	14	68
5	23535333	right	68	54	14	68
5	23535334	right	68	54	14	68
5	23535335	right	68	54	14	68
5	23535336	right	68	54	14	68
5	23535337	right	68	54	14	68
5	23535338	right	68	54	14	68
5	23535339	right	68	54	14	68
5	23535340	right	68	54	14	68
5	23535341	right	68	54	14	68
5	23535342	right	68	54	14	68
5	23535343	right	68	54	14	68
5	23535344	right	68	54	14	68
5	23535345	right	68	54	14	68
5	23535346	right	68	54	14	68
5	23535347	right	68	53	15	68
5	23535348	right	67	51	16	67
5	23535349	right	68	51	17	68
5	23535350	right	68	50	18	68
5	23535351	right	68	50	18	68
5	23535352	right	68	50	18	68
5	23535353	right	68	50	18	68
5	23535354	right	68	50	18	68
5	23535355	right	68	50	18	68
5	23535356	right	66	50	16	66
5	23535357	right	68	50	18	68
5	23535358	right	68	50	18	68
5	23535359	right	67	50	17	67
5	23535360	right	68	50	18	68
5	23535361	right	68	50	18	68
5	23535362	right	68	50	18	68
5	23535363	right	68	50	18	68
5	23535364	right	68	50	18	68
5	23535365	right	67	50	17	67
5	23535366	right	68	51	17	68
5	23535367	right	68	51	17	68
5	23535368	right	67	51	16	67
5	23535369	right	68	51	17	68
5	23535370	right	68	51	17	68
5	23535371	right	68	51	17	68
5	23535372	right	68	51	17	68
5	23535373	right	68	51	17	68
5	23535374	right	68	51	17	68
5	23535375	right	68	51	17	68
5	23535376	right	68	51	17	68
5	23535377	right	68	50	18	68
5	23535378	right	68	50	18	68
5	23535379	right	68	50	18	68
5	23535380	right	68	50	18	68
5	23535381	right	68	50	18	68
5	23535382	right	67	50	17	67
5	23535383	right	68	50	18	68
5	23535384	right	68	50	18	68
5	23535385	right	68	50	18	68
5	23535386	right	68	50	18	68
5	23535387	right	68	50	18	68
5	23535388	right	68	50	18	68
5	23535389	right	68	50	18	68
5	23535390	right	68	50	18	68
5	23535391	right	68	50	18	68
5	23535392	right	68	50	18	68
5	23535393	right	68	49	19	68
5	23535394	right	65	53	12	65
5	23535395	right	68	54	14	68
5	23535396	right	68	54	14	68
5	23535397	right	68	53	15	68
5	23535398	right	68	53	15	68
5	23535399	right	68	53	15	68
5	23535400	right	68	53	15	68
5	23535401	right	68	53	15	68
5	23535402	right	68	53	15	68
5	23535403	right	68	53	15	68
5	23535404	right	68	53	15	68
5	23535405	right	68	53	15	68
5	23535406	right	68	53	15	68
5	23535407	right	68	53	15	68
5	23535408	right	68	53	15	68
5	23535409	right	68	53	15	68
5	23535410	right	68	53	15	68
5	23535411	right	66	56	10	66
5	23535412	right	68	57	11	68
5	23535413	right	68	57	11	68
5	23535414	right	68	57	11	68
5	23535415	right	68	57	11	68
5	23535416	right	68	57	11	68
5	23535417	right	68	57	11	68
5	23535418	right	66	57	9	66
5	23535419	right	68	60	8	68
5	23535420	right	68	60	8	68
5	23535421	right	68	60	8	68
5	23535422	right	68	60	8	68
5	23535423	right	67	60	7	67
5	23535424	right	68	61	7	68
5	23535425	right	68	61	7	68
5	23535426	right	68	61	7	68
5	23535427	right	68	61	7	68
5	23535428	right	68	61	7	68
5	23535429	right	68	60	8	68
5	23535430	right	68	60	8	68
5	23535431	right	68	60	8	68
5	23535432	right	68	60	8	68
5	23535433	right	68	60	8	68
5	23535434	right	68	60	8	68
5	23535435	right	68	60	8	68
5	23535436	right	68	60	8	68
5	23535437	right	68	60	8	68
5	23535438	right	68	60	8	68
5	23535439	right	68	60	8	68
5	23535440	right	68	61	7	68
5	23535441	right	68	62	6	68
5	23535442	right	68	62	6	68
5	23535443	right	68	63	5	68
5	23535444	right	68	63	5	68
5	23535445	right	68	63	5	68
5	23535446	right	68	63	5	68
5	23535447	right	68	63	5	68
5	23535448	right	68	63	5	68
5	23535449	right	68	63	5	68
5	23535450	right	68	63	5	68
5	23535451	right	67	63	4	67
5	23535452	right	68	63	5	68
5	23535453	right	68	63	5	68
5	23535454	right	68	63	5	68
5	23535455	right	68	63	5	68
5	23535456	right	68	63	5	68
5	23535457	right	68	63	5	68
5	23535458	right	68	63	5	68
5	23535459	right	68	64	4	68
5	23535460	right	68	63	5	68
5	23535461	right	68	63	5	68
5	23535462	right	68	63	5	68
5	23535463	right	68	64	4	68
5	23535464	right	68	64	4	68
5	23535465	right	68	64	4	68
5	23535466	right	68	64	4	68
5	23535467	right	67	64	3	67
5	23535468	right	68	65	3	68
5	23535469	right	68	65	3	68
5	23535470	right	68	64	4	68
5	23535471	right	68	64	4	68
5	23535472	right	68	64	4	68
5	23535473	right	68	64	4	68
5	23535474	right	68	64	4	68
5	23535475	right	68	64	4	68
5	23535476	right	68	64	4	68
5	23535477	right	68	64	4	68
5	23535478	right	68	64	4	68
5	23535479	right	68	64	4	68
5	23535480	right	68	64	4	68
5	23535481	right	68	63	5	68
5	23535482	right	68	63	5	68
5	23535483	right	68	63	5	68
5	23535484	right	68	63	5	68
5	23535485	right	68	62	6	68
5	23535486	right	68	62	6	68
5	23535487	right	68	62	6	68
5	23535488	right	68	62	6	68
5	23535489	right	68	62	6	68
5	23535490	right	68	62	6	68
5	23535491	right	68	62	6	68
5	23535492	right	68	62	6	68
5	23535493	right	68	62	6	68
5	23535494	right	68	62	6	68
5	23535495	right	68	62	6	68
5	23535496	right	68	62	6	68
5	23535497	right	67	62	5	67
5	23535498	right	68	63	5	68
5	23535499	right	68	63	5	68
5	23535500	right	68	63	5	68
5	23535501	right	68	62	6	68
5	23535502	right	68	62	6	68
5	23535503	right	68	61	7	68
5	23535504	right	68	60	8	68
5	23535505	right	68	60	8	68
5	23535506	right	68	60	8	68
5	23535507	right	68	60	8	68
5	23535508	right	68	60	8	68
5	23535509	right	69	60	9	69
5	23535510	right	69	60	9	69
5	23535511	right	69	60	9	69
5	23535512	right	69	60	9	69
5	23535513	right	69	60	9	69
5	23535514	right	69	60	9	69
5	23535515	right	69	60	9	69
5	23535516	right	69	60	9	69
5	23535517	right	69	60	9	69
5	23535518	right	69	60	9	69
5	23535519	right	68	60	8	68
5	23535520	right	69	55	14	69
5	23535521	right	69	55	14	69
5	23535522	right	69	55	14	69
5	23535523	right	69	55	14	69
5	23535524	right	69	56	13	69
5	23535525	right	69	56	13	69
5	23535526	right	69	56	13	69
5	23535527	right	69	56	13	69
5	23535528	right	68	56	12	68
5	23535529	right	69	56	13	69
5	23535530	right	69	56	13	69
5	23535531	right	69	56	13	69
5	23535532	right	69	56	13	69
5	23535533	right	69	56	13	69
5	23535534	right	69	56	13	69
5	23535535	right	69	55	14	69
5	23535536	right	69	55	14	69
5	23535537	right	69	55	14	69
5	23535538	right	68	55	13	68
5	23535539	right	69	56	13	69
5	23535540	right	69	56	13	69
5	23535541	right	69	56	13	69
5	23535542	right	69	56	13	69
5	23535543	right	69	55	14	69
5	23535544	right	69	55	14	69
5	23535545	right	69	55	14	69
5	23535546	right	69	55	14	69
5	23535547	right	69	54	15	69
5	23535548	right	69	54	15	69
5	23535549	right	69	54	15	69
5	23535550	right	69	54	15	69
5	23535551	right	69	54	15	69
5	23535552	right	69	54	15	69
5	23535553	right	68	54	14	68
5	23535554	right	69	54	15	69
5	23535555	right	69	54	15	69
5	23535556	right	69	54	15	69
5	23535557	right	69	54	15	69
5	23535558	right	69	54	15	69
5	23535559	right	69	54	15	69
5	23535560	right	69	54	15	69
5	23535561	right	69	54	15	69
5	23535562	right	69	54	15	69
5	23535563	right	69	54	15	69
5	23535564	right	69	54	15	69
5	23535565	right	69	54	15	69
5	23535566	right	69	54	15	69
5	23535567	right	68	55	13	68
5	23535568	right	69	55	14	69
5	23535569	right	69	55	14	69
5	23535570	right	69	55	14	69
5	23535571	right	68	56	12	68
5	23535572	right	69	56	13	69
5	23535573	right	69	56	13	69
5	23535574	right	69	56	13	69
5	23535575	right	68	56	12	68
5	23535576	right	69	57	12	69
5	23535577	right	69	57	12	69
5	23535578	right	69	57	12	69
5	23535579	right	70	58	12	70
5	23535580	right	70	58	12	70
5	23535581	right	70	58	12	70
5	23535582	right	70	58	12	70
5	23535583	right	69	64	5	69
5	23535584	right	70	65	5	70
5	23535585	right	70	65	5	70
5	23535586	right	70	65	5	70
5	23535587	right	70	65	5	70
5	23535588	right	70	65	5	70
5	23535589	right	70	65	5	70
5	23535590	right	70	65	5	70
5	23535591	right	70	65	5	70
5	23535592	right	70	65	5	70
5	23535593	right	70	65	5	70
5	23535594	right	70	65	5	70
5	23535595	right	70	65	5	70
5	23535596	right	70	65	5	70
5	23535597	right	70	65	5	70
5	23535598	right	70	65	5	70
5	23535599	right	70	66	4	70
5	23535600	right	70	66	4	70
5	23535601	right	70	67	3	70
5	23535602	right	70	67	3	70
5	23535603	right	70	67	3	70
5	23535604	right	70	66	4	70
5	23535605	right	70	66	4	70
5	23535606	right	70	66	4	70
5	23535607	right	70	66	4	70
5	23535608	right	70	66	4	70
5	23535609	right	70	66	4	70
5	23535610	right	70	66	4	70
5	23535611	right	69	66	3	69
5	23535612	right	70	67	3	70
5	23535613	right	70	67	3	70
5	23535614	right	70	68	2	70
5	23535615	right	70	68	2	70
5	23535616	right	70	67	3	70
5	23535617	right	70	67	3	70
5	23535618	right	70	67	3	70
5	23535619	right	70	67	3	70
5	23535620	right	70	67	3	70
5	23535621	right	70	66	4	70
5	23535622	right	70	66	4	70
5	23535623	right	70	66	4	70
5	23535624	right	70	66	4	70
5	23535625	right	70	66	4	70
5	23535626	right	70	66	4	70
5	23535627	right	70	66	4	70
5	23535628	right	70	66	4	70
5	23535629	right	70	66	4	70
5	23535630	right	70	66	4	70
5	23535631	right	70	66	4	70
5	23535632	right	70	66	4	70
5	23535633	right	70	66	4	70
5	23535634	right	70	66	4	70
5	23535635	right	70	66	4	70
5	23535636	right	70	66	4	70
5	23535637	right	70	66	4	70
5	23535638	right	70	66	4	70
5	23535639	right	70	66	4	70
5	23535640	right	70	66	4	70
5	23535641	right	70	66	4	70
5	23535642	right	70	66	4	70
5	23535643	right	70	66	4	70
5	23535644	right	70	67	3	70
5	23535645	right	70	67	3	70
5	23535646	right	70	67	3	70
5	23535647	right	70	67	3	70
5	23535648	right	70	67	3	70
5	23535649	right	70	67	3	70
5	23535650	right	70	67	3	70
5	23535651	right	70	67	3	70
5	23535652	right	70	67	3	70
5	23535653	right	70	67	3	70
5	23535654	right	70	67	3	70
5	23535655	right	70	67	3	70
5	23535656	right	70	67	3	70
5	23535657	right	70	67	3	70
5	23535658	right	70	67	3	70
5	23535659	right	70	67	3	70
5	23535660	right	70	67	3	70
5	23535661	right	70	67	3	70
5	23535662	right	70	67	3	70
5	23535663	right	70	67	3	70
5	23535664	right	70	67	3	70
5	23535665	right	70	67	3	70
5	23535666	right	70	67	3	70
5	23535667	right	70	67	3	70
5	23535668	right	70	67	3	70
5	23535669	right	70	67	3	70
5	23535670	right	70	67	3	70
5	23535671	right	70	67	3	70
5	23535672	right	70	67	3	70
5	23535673	right	69	67	2	69
5	23535674	right	70	67	3	70
5	23535675	right	70	67	3	70
5	23535676	right	70	67	3	70
5	23535677	right	70	67	3	70
5	23535678	right	70	67	3	70
5	23535679	right	70	67	3	70
5	23535680	right	70	67	3	70
5	23535681	right	70	67	3	70
5	23535682	right	70	67	3	70
5	23535683	right	70	67	3	70
5	23535684	right	70	67	3	70
5	23535685	right	69	67	2	69
5	23535686	right	70	68	2	70
5	23535687	right	70	68	2	70
5	23535688	right	70	68	2	70
5	23535689	right	70	68	2	70
5	23535690	right	69	68	1	69
5	23535691	right	70	69	1	70
5	23535692	right	70	69	1	70
5	23535693	right	70	69	1	70
5	23535694	right	70	69	1	70
5	23535695	right	70	68	2	70
5	23535696	right	70	68	2	70
5	23535697	right	70	68	2	70
5	23535698	right	70	68	2	70
5	23535699	right	70	68	2	70
5	23535700	right	70	68	2	70
5	23535701	right	70	68	2	70
5	23535702	right	70	68	2	70
5	23535703	right	70	68	2	70
5	23535704	right	70	68	2	70
5	23535705	right	70	68	2	70
5	23535706	right	70	68	2	70
5	23535707	right	70	67	3	70
5	23535708	right	70	67	3	70
5	23535709	right	70	67	3	70
5	23535710	right	70	67	3	70
