chromosome	position	type	base_depth	exact_kmer_count	inexact_kmer_count	sum_kmer_count
5	23533011	right	69	44	4	48
5	23533012	right	69	44	4	48
5	23533013	right	68	44	4	48
5	23533014	right	68	44	4	48
5	23533015	right	69	44	4	48
5	23533016	right	67	43	4	47
5	23533017	right	68	42	4	46
5	23533018	right	69	43	4	47
5	23533019	right	69	43	4	47
5	23533020	right	68	43	4	47
5	23533021	right	67	43	4	47
5	23533022	right	67	42	4	46
5	23533023	right	67	43	4	47
5	23533024	right	67	43	4	47
5	23533025	right	67	43	4	47
5	23533026	right	67	43	4	47
5	23533027	right	67	43	4	47
5	23533028	right	67	43	4	47
5	23533029	right	66	43	4	47
5	23533030	right	67	44	4	48
5	23533031	right	67	44	4	48
5	23533032	right	67	44	4	48
5	23533033	right	67	44	4	48
5	23533034	right	69	46	4	50
5	23533035	right	69	46	4	50
5	23533036	right	69	46	4	50
5	23533037	right	69	46	4	50
5	23533038	right	71	48	4	52
5	23533039	right	71	48	3	51
5	23533040	right	71	47	3	50
5	23533041	right	71	47	3	50
5	23533042	right	72	47	4	51
5	23533043	right	72	47	4	51
5	23533044	right	71	48	4	52
5	23533045	right	71	48	4	52
5	23533046	right	72	49	4	53
5	23533047	right	72	49	4	53
5	23533048	right	74	50	4	54
5	23533049	right	71	49	3	52
5	23533050	right	71	49	3	52
5	23533051	right	71	49	3	52
5	23533052	right	69	47	3	50
5	23533053	right	68	47	3	50
5	23533054	right	68	47	3	50
5	23533055	right	68	47	3	50
5	23533056	right	68	47	3	50
5	23533057	right	69	47	3	50
5	23533058	right	68	47	3	50
5	23533059	right	68	47	3	50
5	23533060	right	68	47	3	50
5	23533061	right	68	47	3	50
5	23533062	right	68	47	3	50
5	23533063	right	68	46	2	48
5	23533064	right	68	45	2	47
5	23533065	right	67	43	2	45
5	23533066	right	67	40	4	44
5	23533067	right	67	41	4	45
5	23533068	right	67	42	4	46
5	23533069	right	67	42	4	46
5	23533070	right	67	42	4	46
5	23533071	right	68	43	4	47
5	23533072	right	68	42	4	46
5	23533073	right	68	41	4	45
5	23533074	right	69	42	4	46
5	23533075	right	68	42	4	46
5	23533076	right	68	43	3	46
5	23533077	right	67	43	3	46
5	23533078	right	68	43	4	47
5	23533079	right	68	42	5	47
5	23533080	right	68	42	4	46
5	23533081	right	68	41	4	45
5	23533082	right	68	41	4	45
5	23533083	right	69	42	4	46
5	23533084	right	70	42	5	47
5	23533085	right	70	43	5	48
5	23533086	right	69	43	5	48
5	23533087	right	67	43	5	48
5	23533088	right	67	43	5	48
5	23533089	right	68	44	5	49
5	23533090	right	69	44	6	50
5	23533091	right	69	44	6	50
5	23533092	right	68	44	6	50
5	23533093	right	68	44	6	50
5	23533094	right	68	44	6	50
5	23533095	right	68	44	6	50
5	23533096	right	68	43	6	49
5	23533097	right	68	42	6	48
5	23533098	right	68	42	6	48
5	23533099	right	68	41	6	47
5	23533100	right	68	41	6	47
5	23533101	right	68	40	6	46
5	23533102	right	68	38	6	44
5	23533103	right	68	38	6	44
5	23533104	right	68	38	6	44
5	23533105	right	69	38	6	44
5	23533106	right	69	38	6	44
5	23533107	right	69	38	5	43
5	23533108	right	69	38	5	43
5	23533109	right	69	38	5	43
5	23533110	right	68	38	5	43
5	23533111	right	68	38	5	43
5	23533112	right	68	38	5	43
5	23533113	right	68	38	5	43
5	23533114	right	68	38	5	43
5	23533115	right	70	40	5	45
5	23533116	right	70	40	5	45
5	23533117	right	70	40	5	45
5	23533118	right	69	40	5	45
5	23533119	right	68	40	5	45
5	23533120	right	68	40	5	45
5	23533121	right	69	41	5	46
5	23533122	right	68	40	4	44
5	23533123	right	68	40	4	44
5	23533124	right	68	40	4	44
5	23533125	right	68	40	4	44
5	23533126	right	68	39	4	43
5	23533127	right	67	39	4	43
5	23533128	right	67	38	4	42
5	23533129	right	67	38	4	42
5	23533130	right	67	36	4	40
5	23533131	right	67	36	4	40
5	23533132	right	67	36	4	40
5	23533133	right	65	36	4	40
5	23533134	right	64	36	4	40
5	23533135	right	62	36	4	40
5	23533136	right	61	36	4	40
5	23533137	right	61	36	4	40
5	23533138	right	61	36	4	40
5	23533139	right	61	37	3	40
5	23533140	right	61	37	3	40
5	23533141	right	61	37	2	39
5	23533142	right	60	37	2	39
5	23533143	right	59	36	2	38
5	23533144	right	59	35	2	37
5	23533145	right	59	35	2	37
5	23533146	right	59	36	1	37
5	23533147	right	59	36	1	37
5	23533148	right	59	36	1	37
5	23533149	right	59	36	1	37
5	23533150	right	58	37	0	37
5	23533151	right	58	38	0	38
5	23533152	right	58	38	0	38
5	23533153	right	58	38	0	38
5	23533154	right	58	38	0	38
5	23533155	right	58	38	0	38
5	23533156	right	58	38	0	38
5	23533157	right	58	37	0	37
5	23533158	right	58	36	0	36
5	23533159	right	58	36	0	36
5	23533160	right	58	35	0	35
5	23533161	right	58	35	0	35
5	23533162	right	59	35	1	36
5	23533163	right	59	35	1	36
5	23533164	right	59	35	1	36
5	23533165	right	59	35	1	36
5	23533166	right	58	35	1	36
5	23533167	right	58	36	1	37
5	23533168	right	58	36	1	37
5	23533169	right	59	38	1	39
5	23533170	right	59	38	1	39
5	23533171	right	58	38	1	39
5	23533172	right	56	37	1	38
5	23533173	right	57	38	1	39
5	23533174	right	57	38	1	39
5	23533175	right	57	39	1	40
5	23533176	right	57	39	1	40
5	23533177	right	56	38	1	39
5	23533178	right	57	39	1	40
5	23533179	right	56	39	1	40
5	23533180	right	57	40	1	41
5	23533181	right	57	40	1	41
5	23533182	right	57	40	1	41
5	23533183	right	57	40	1	41
5	23533184	right	57	40	1	41
5	23533185	right	57	40	1	41
5	23533186	right	57	38	1	39
5	23533187	right	56	37	2	39
5	23533188	right	56	37	2	39
5	23533189	right	56	37	2	39
5	23533190	right	57	38	2	40
5	23533191	right	57	38	2	40
5	23533192	right	54	38	2	40
5	23533193	right	55	39	2	41
5	23533194	right	55	39	1	40
5	23533195	right	55	39	1	40
5	23533196	right	55	39	1	40
5	23533197	right	55	39	1	40
5	23533198	right	54	38	1	39
5	23533199	right	54	38	1	39
5	23533200	right	53	39	1	40
5	23533201	right	53	38	2	40
5	23533202	right	53	38	2	40
5	23533203	right	53	37	2	39
5	23533204	right	54	38	2	40
5	23533205	right	54	38	2	40
5	23533206	right	56	39	3	42
5	23533207	right	55	39	3	42
5	23533208	right	55	39	3	42
5	23533209	right	56	40	3	43
5	23533210	right	56	39	3	42
5	23533211	right	57	41	2	43
5	23533212	right	57	39	2	41
5	23533213	right	58	40	3	43
5	23533214	right	57	40	3	43
5	23533215	right	57	40	3	43
5	23533216	right	57	40	3	43
5	23533217	right	57	40	3	43
5	23533218	right	57	38	3	41
5	23533219	right	57	38	3	41
5	23533220	right	57	38	3	41
5	23533221	right	57	38	2	40
5	23533222	right	58	38	2	40
5	23533223	right	59	39	2	41
5	23533224	right	59	39	2	41
5	23533225	right	59	38	2	40
5	23533226	right	59	38	2	40
5	23533227	right	58	38	2	40
5	23533228	right	57	38	2	40
5	23533229	right	57	38	2	40
5	23533230	right	57	39	2	41
5	23533231	right	57	39	2	41
5	23533232	right	57	39	2	41
5	23533233	right	57	39	2	41
5	23533234	right	57	39	2	41
5	23533235	right	57	39	2	41
5	23533236	right	58	39	2	41
5	23533237	right	58	39	2	41
5	23533238	right	58	39	2	41
5	23533239	right	59	39	3	42
5	23533240	right	59	39	3	42
5	23533241	right	59	39	3	42
5	23533242	right	58	39	3	42
5	23533243	right	58	39	3	42
5	23533244	right	58	39	3	42
5	23533245	right	58	39	3	42
5	23533246	right	58	39	3	42
5	23533247	right	57	38	3	41
5	23533248	right	57	37	3	40
5	23533249	right	58	38	3	41
5	23533250	right	58	38	2	40
5	23533251	right	58	38	2	40
5	23533252	right	58	38	2	40
5	23533253	right	59	39	2	41
5	23533254	right	60	38	2	40
5	23533255	right	61	39	2	41
5	23533256	right	59	39	2	41
5	23533257	right	59	39	2	41
5	23533258	right	59	39	2	41
5	23533259	right	59	39	2	41
5	23533260	right	59	40	1	41
5	23533261	right	59	40	1	41
5	23533262	right	59	39	1	40
5	23533263	right	58	37	2	39
5	23533264	right	58	37	2	39
5	23533265	right	58	36	2	38
5	23533266	right	57	36	2	38
5	23533267	right	57	36	2	38
5	23533268	right	56	36	2	38
5	23533269	right	56	35	2	37
5	23533270	right	56	34	2	36
5	23533271	right	56	34	2	36
5	23533272	right	57	35	2	37
5	23533273	right	56	35	2	37
5	23533274	right	56	35	2	37
5	23533275	right	56	35	2	37
5	23533276	right	56	35	2	37
5	23533277	right	56	35	2	37
5	23533278	right	56	35	2	37
5	23533279	right	57	36	2	38
5	23533280	right	56	36	2	38
5	23533281	right	56	36	2	38
5	23533282	right	55	37	2	39
5	23533283	right	55	37	2	39
5	23533284	right	55	37	2	39
5	23533285	right	55	36	2	38
5	23533286	right	56	35	2	37
5	23533287	right	56	35	2	37
5	23533288	right	54	35	2	37
5	23533289	right	54	34	2	36
5	23533290	right	55	35	2	37
5	23533291	right	54	35	2	37
5	23533292	right	53	36	1	37
5	23533293	right	53	36	1	37
5	23533294	right	53	36	1	37
5	23533295	right	53	37	1	38
5	23533296	right	54	38	1	39
5	23533297	right	54	37	1	38
5	23533298	right	54	37	1	38
5	23533299	right	54	37	1	38
5	23533300	right	54	37	1	38
5	23533301	right	54	36	1	37
5	23533302	right	54	35	1	36
5	23533303	right	55	36	1	37
5	23533304	right	55	36	1	37
5	23533305	right	55	36	1	37
5	23533306	right	54	36	1	37
5	23533307	right	54	36	1	37
5	23533308	right	54	36	1	37
5	23533309	right	54	36	1	37
5	23533310	right	54	36	1	37
5	23533311	right	54	36	1	37
5	23533312	right	54	36	1	37
5	23533313	right	54	36	1	37
5	23533314	right	54	36	1	37
5	23533315	right	54	36	1	37
5	23533316	right	54	36	1	37
5	23533317	right	53	36	1	37
5	23533318	right	52	36	1	37
5	23533319	right	52	36	1	37
5	23533320	right	51	36	1	37
5	23533321	right	52	37	1	38
5	23533322	right	53	38	1	39
5	23533323	right	53	38	1	39
5	23533324	right	51	38	1	39
5	23533325	right	51	38	1	39
5	23533326	right	51	38	1	39
5	23533327	right	52	39	1	40
5	23533328	right	53	40	1	41
5	23533329	right	53	40	1	41
5	23533330	right	53	40	1	41
5	23533331	right	53	39	1	40
5	23533332	right	52	39	1	40
5	23533333	right	51	39	1	40
5	23533334	right	51	40	0	40
5	23533335	right	50	40	0	40
5	23533336	right	51	41	0	41
5	23533337	right	51	41	0	41
5	23533338	right	51	41	0	41
5	23533339	right	51	42	0	42
5	23533340	right	50	41	1	42
5	23533341	right	50	41	1	42
5	23533342	right	50	40	1	41
5	23533343	right	50	40	1	41
5	23533344	right	50	40	1	41
5	23533345	right	50	40	1	41
5	23533346	right	50	39	1	40
5	23533347	right	50	39	1	40
5	23533348	right	50	39	1	40
5	23533349	right	50	37	1	38
5	23533350	right	51	38	1	39
5	23533351	right	51	37	2	39
5	23533352	right	52	37	2	39
5	23533353	right	52	37	2	39
5	23533354	right	53	38	2	40
5	23533355	right	52	37	2	39
5	23533356	right	51	38	2	40
5	23533357	right	51	37	2	39
5	23533358	right	53	39	2	41
5	23533359	right	52	39	2	41
5	23533360	right	52	39	1	40
5	23533361	right	52	39	1	40
5	23533362	right	52	39	1	40
5	23533363	right	52	39	1	40
5	23533364	right	52	39	1	40
5	23533365	right	52	39	1	40
5	23533366	right	52	39	1	40
5	23533367	right	51	39	1	40
5	23533368	right	51	39	1	40
5	23533369	right	51	38	1	39
5	23533370	right	51	38	1	39
5	23533371	right	51	39	1	40
5	23533372	right	51	40	1	41
5	23533373	right	52	40	1	41
5	23533374	right	54	42	1	43
5	23533375	right	55	43	1	44
5	23533376	right	55	43	0	43
5	23533377	right	55	43	0	43
5	23533378	right	56	44	0	44
5	23533379	right	56	44	0	44
5	23533380	right	57	44	0	44
5	23533381	right	59	46	0	46
5	23533382	right	62	48	1	49
5	23533383	right	62	48	1	49
5	23533384	right	62	47	1	48
5	23533385	right	63	47	1	48
5	23533386	right	63	46	1	47
5	23533387	right	63	46	1	47
5	23533388	right	64	47	1	48
5	23533389	right	66	47	2	49
5	23533390	right	67	47	3	50
5	23533391	right	67	45	4	49
5	23533392	right	68	46	4	50
5	23533393	right	69	45	4	49
5	23533394	right	69	45	4	49
5	23533395	right	69	45	4	49
5	23533396	right	70	46	4	50
5	23533397	right	70	46	4	50
5	23533398	right	70	46	4	50
5	23533399	right	70	46	4	50
5	23533400	right	70	46	4	50
5	23533401	right	69	45	5	50
5	23533402	right	69	44	5	49
5	23533403	right	69	44	4	48
5	23533404	right	69	44	4	48
5	23533405	right	69	44	4	48
5	23533406	right	69	44	4	48
5	23533407	right	69	44	4	48
5	23533408	right	69	44	4	48
5	23533409	right	69	44	4	48
5	23533410	right	69	43	4	47
5	23533411	right	69	43	4	47
5	23533412	right	68	43	4	47
5	23533413	right	68	43	4	47
5	23533414	right	68	43	4	47
5	23533415	right	69	42	5	47
5	23533416	right	68	42	5	47
5	23533417	right	68	42	5	47
5	23533418	right	68	42	5	47
5	23533419	right	66	41	5	46
5	23533420	right	66	41	5	46
5	23533421	right	66	41	5	46
5	23533422	right	65	41	5	46
5	23533423	right	66	43	4	47
5	23533424	right	66	43	4	47
5	23533425	right	65	43	4	47
5	23533426	right	65	42	5	47
5	23533427	right	64	42	5	47
5	23533428	right	64	42	5	47
5	23533429	right	64	41	5	46
5	23533430	right	63	41	5	46
5	23533431	right	63	41	5	46
5	23533432	right	63	41	5	46
5	23533433	right	63	40	5	45
5	23533434	right	63	39	4	43
5	23533435	right	64	40	4	44
5	23533436	right	64	40	4	44
5	23533437	right	64	40	4	44
5	23533438	right	64	40	4	44
5	23533439	right	63	40	4	44
5	23533440	right	63	40	4	44
5	23533441	right	63	40	4	44
5	23533442	right	63	40	4	44
5	23533443	right	62	40	4	44
5	23533444	right	62	40	4	44
5	23533445	right	64	42	4	46
5	23533446	right	63	42	4	46
5	23533447	right	63	42	4	46
5	23533448	right	63	42	4	46
5	23533449	right	63	42	4	46
5	23533450	right	62	42	4	46
5	23533451	right	62	41	4	45
5	23533452	right	62	41	4	45
5	23533453	right	62	41	4	45
5	23533454	right	61	41	4	45
5	23533455	right	60	41	4	45
5	23533456	right	59	41	4	45
5	23533457	right	59	41	4	45
5	23533458	right	59	40	4	44
5	23533459	right	59	41	4	45
5	23533460	right	59	41	4	45
5	23533461	right	58	41	4	45
5	23533462	right	58	40	4	44
5	23533463	right	56	40	4	44
5	23533464	right	56	40	4	44
5	23533465	right	56	40	4	44
5	23533466	right	58	40	5	45
5	23533467	right	58	40	5	45
5	23533468	right	58	40	5	45
5	23533469	right	58	40	5	45
5	23533470	right	58	39	5	44
5	23533471	right	58	40	4	44
5	23533472	right	57	40	4	44
5	23533473	right	56	40	4	44
5	23533474	right	56	40	4	44
5	23533475	right	56	39	4	43
5	23533476	right	56	38	4	42
5	23533477	right	56	38	4	42
5	23533478	right	56	39	3	42
5	23533479	right	56	39	3	42
5	23533480	right	55	39	3	42
5	23533481	right	55	39	3	42
5	23533482	right	55	38	3	41
5	23533483	right	55	38	3	41
5	23533484	right	55	38	3	41
5	23533485	right	54	38	3	41
5	23533486	right	54	38	3	41
5	23533487	right	54	38	3	41
5	23533488	right	54	38	3	41
5	23533489	right	53	38	3	41
5	23533490	right	53	38	3	41
5	23533491	right	53	37	4	41
5	23533492	right	53	37	4	41
5	23533493	right	53	37	4	41
5	23533494	right	54	38	4	42
5	23533495	right	54	38	4	42
5	23533496	right	54	38	4	42
5	23533497	right	54	39	3	42
5	23533498	right	54	39	3	42
5	23533499	right	53	39	3	42
5	23533500	right	53	40	2	42
5	23533501	right	53	39	2	41
5	23533502	right	53	38	2	40
5	23533503	right	52	38	2	40
5	23533504	right	50	38	2	40
5	23533505	right	53	40	3	43
5	23533506	right	53	40	3	43
5	23533507	right	53	39	3	42
5	23533508	right	53	38	3	41
5	23533509	right	54	39	3	42
5	23533510	right	54	39	3	42
5	23533511	right	54	39	3	42
5	23533512	right	54	39	3	42
5	23533513	right	54	39	3	42
5	23533514	right	54	39	3	42
5	23533515	right	54	38	3	41
5	23533516	right	54	38	3	41
5	23533517	right	54	38	3	41
5	23533518	right	54	37	3	40
5	23533519	right	55	38	3	41
5	23533520	right	55	38	3	41
5	23533521	right	54	38	3	41
5	23533522	right	54	38	3	41
5	23533523	right	54	39	2	41
5	23533524	right	54	39	2	41
5	23533525	right	54	39	2	41
5	23533526	right	54	38	3	41
5	23533527	right	54	38	3	41
5	23533528	right	54	39	3	42
5	23533529	right	54	39	3	42
5	23533530	right	54	38	3	41
5	23533531	right	54	37	3	40
5	23533532	right	54	38	3	41
5	23533533	right	54	38	3	41
5	23533534	right	54	37	3	40
5	23533535	right	54	37	3	40
5	23533536	right	53	36	3	39
5	23533537	right	53	36	3	39
5	23533538	right	53	35	2	37
5	23533539	right	53	35	2	37
5	23533540	right	53	36	2	38
5	23533541	right	54	37	2	39
5	23533542	right	54	36	3	39
5	23533543	right	54	36	3	39
5	23533544	right	54	36	3	39
5	23533545	right	53	36	3	39
5	23533546	right	52	36	3	39
5	23533547	right	52	36	3	39
5	23533548	right	53	36	4	40
5	23533549	right	53	36	4	40
5	23533550	right	53	35	4	39
5	23533551	right	53	35	3	38
5	23533552	right	53	35	3	38
5	23533553	right	53	34	3	37
5	23533554	right	53	32	3	35
5	23533555	right	53	32	3	35
5	23533556	right	53	32	3	35
5	23533557	right	53	31	3	34
5	23533558	right	53	31	3	34
5	23533559	right	53	31	2	33
5	23533560	right	54	30	3	33
5	23533561	right	54	28	3	31
5	23533562	right	54	27	2	29
5	23533563	right	55	28	2	30
5	23533564	right	56	29	2	31
5	23533565	right	56	27	2	29
5	23533566	right	56	27	2	29
5	23533567	right	56	27	2	29
5	23533568	right	58	28	2	30
5	23533569	right	58	27	2	29
5	23533570	right	58	26	2	28
5	23533571	right	57	26	1	27
5	23533572	right	56	26	1	27
5	23533573	right	56	25	1	26
5	23533574	right	56	25	1	26
5	23533575	right	56	24	1	25
5	23533576	right	56	24	1	25
5	23533577	right	56	24	2	26
5	23533578	right	55	24	2	26
5	23533579	right	57	26	2	28
5	23533580	right	57	26	2	28
5	23533581	right	58	27	2	29
5	23533582	right	58	27	2	29
5	23533583	right	58	27	2	29
5	23533584	right	59	28	2	30
5	23533585	right	59	29	2	31
5	23533586	right	59	29	2	31
5	23533587	right	59	29	2	31
5	23533588	right	58	30	1	31
5	23533589	right	59	31	1	32
5	23533590	right	59	31	1	32
5	23533591	right	59	30	1	31
5	23533592	right	60	30	2	32
5	23533593	right	60	30	2	32
5	23533594	right	60	30	2	32
5	23533595	right	60	30	2	32
5	23533596	right	60	30	2	32
5	23533597	right	60	30	2	32
5	23533598	right	60	30	2	32
5	23533599	right	60	30	2	32
5	23533600	right	59	30	2	32
5	23533601	right	58	30	2	32
5	23533602	right	58	30	2	32
5	23533603	right	59	30	2	32
5	23533604	right	58	30	2	32
5	23533605	right	58	30	2	32
5	23533606	right	57	30	2	32
5	23533607	right	57	30	2	32
5	23533608	right	55	30	2	32
5	23533609	right	55	30	2	32
5	23533610	right	56	31	2	33
5	23533611	right	56	31	2	33
5	23533612	right	56	30	3	33
5	23533613	right	56	29	3	32
5	23533614	right	56	29	3	32
5	23533615	right	56	29	3	32
5	23533616	right	56	29	3	32
5	23533617	right	57	30	3	33
5	23533618	right	57	31	2	33
5	23533619	right	57	31	2	33
5	23533620	right	57	32	2	34
5	23533621	right	56	32	2	34
5	23533622	right	54	32	2	34
5	23533623	right	53	32	1	33
5	23533624	right	51	32	1	33
5	23533625	right	51	31	1	32
5	23533626	right	52	32	1	33
5	23533627	right	52	32	2	34
5	23533628	right	52	32	2	34
5	23533629	right	52	33	2	35
5	23533630	right	51	33	2	35
5	23533631	right	50	34	2	36
5	23533632	right	49	34	2	36
5	23533633	right	49	34	2	36
5	23533634	right	50	35	2	37
5	23533635	right	48	35	2	37
5	23533636	right	48	35	2	37
5	23533637	right	48	35	2	37
5	23533638	right	47	34	2	36
5	23533639	right	46	34	2	36
5	23533640	right	44	34	2	36
5	23533641	right	44	34	2	36
5	23533642	right	44	34	2	36
5	23533643	right	43	34	2	36
5	23533644	right	43	34	1	35
5	23533645	right	43	34	1	35
5	23533646	right	43	34	1	35
5	23533647	right	43	34	1	35
5	23533648	right	43	34	1	35
5	23533649	right	43	34	1	35
5	23533650	right	43	34	1	35
5	23533651	right	43	33	2	35
5	23533652	right	43	33	2	35
5	23533653	right	43	33	2	35
5	23533654	right	43	33	2	35
5	23533655	right	43	33	2	35
5	23533656	right	43	33	2	35
5	23533657	right	43	33	2	35
5	23533658	right	43	33	2	35
5	23533659	right	43	33	2	35
5	23533660	right	44	34	2	36
5	23533661	right	43	34	2	36
5	23533662	right	43	34	2	36
5	23533663	right	43	34	2	36
5	23533664	right	43	34	2	36
5	23533665	right	43	34	2	36
5	23533666	right	43	34	2	36
5	23533667	right	43	34	2	36
5	23533668	right	43	34	2	36
5	23533669	right	43	34	2	36
5	23533670	right	44	34	3	37
5	23533671	right	44	34	3	37
5	23533672	right	44	34	3	37
5	23533673	right	43	34	2	36
5	23533674	right	44	34	3	37
5	23533675	right	44	0	37	37
5	23533676	right	44	0	37	37
5	23533677	right	44	0	37	37
5	23533678	right	44	0	37	37
5	23533679	right	44	0	37	37
5	23533680	right	44	0	35	35
5	23533681	right	44	0	35	35
5	23533682	right	44	0	34	34
5	23533683	right	44	0	35	35
5	23533684	right	44	0	35	35
5	23533685	right	44	0	35	35
5	23533686	right	44	0	35	35
5	23533687	right	44	0	35	35
5	23533688	right	44	0	35	35
5	23533689	right	44	0	34	34
5	23533690	right	44	0	34	34
5	23533691	right	44	0	34	34
5	23533692	right	44	0	34	34
5	23533693	right	43	0	34	34
5	23533694	right	43	0	34	34
5	23533695	right	42	0	34	34
5	23533696	right	42	0	34	34
5	23533697	right	42	0	34	34
5	23533698	right	42	0	34	34
5	23533699	right	43	0	34	34
5	23533700	right	43	0	34	34
5	23533701	right	43	0	34	34
5	23533702	right	43	0	34	34
5	23533703	right	43	0	34	34
5	23533704	right	43	0	34	34
5	23533705	right	43	0	34	34
5	23533706	right	43	0	34	34
5	23533707	right	44	0	34	34
5	23533708	right	43	0	34	34
5	23533709	right	43	0	34	34
5	23533710	right	43	0	34	34
5	23533711	right	44	0	35	35
5	23533712	right	45	0	35	35
5	23533713	right	47	0	37	37
5	23533714	right	46	0	37	37
5	23533715	right	45	0	37	37
5	23533716	right	45	0	37	37
5	23533717	right	45	0	37	37
5	23533718	right	45	0	37	37
5	23533719	right	45	0	36	36
5	23533720	right	45	0	35	35
5	23533721	right	45	0	35	35
5	23533722	right	45	0	35	35
5	23533723	right	45	0	35	35
5	23533724	right	45	0	35	35
5	23533725	right	45	0	35	35
5	23533726	right	45	0	35	35
5	23533727	right	45	0	35	35
5	23533728	right	45	0	34	34
5	23533729	right	45	0	34	34
5	23533730	right	45	0	34	34
5	23533731	right	47	0	36	36
5	23533732	right	47	0	35	35
5	23533733	right	47	0	35	35
5	23533734	right	48	0	36	36
5	23533735	right	48	0	36	36
5	23533736	right	48	0	36	36
5	23533737	right	48	0	36	36
5	23533738	right	48	0	36	36
5	23533739	right	48	0	36	36
5	23533740	right	48	0	35	35
5	23533741	right	48	0	35	35
5	23533742	right	48	0	35	35
5	23533743	right	47	0	33	33
5	23533744	right	47	0	33	33
5	23533745	right	47	0	33	33
5	23533746	right	50	33	3	36
5	23533747	right	50	31	3	34
5	23533748	right	50	31	3	34
5	23533749	right	51	32	3	35
5	23533750	right	49	32	3	35
5	23533751	right	49	32	3	35
5	23533752	right	48	32	3	35
5	23533753	right	49	32	4	36
5	23533754	right	50	33	4	37
5	23533755	right	50	33	4	37
5	23533756	right	50	32	4	36
5	23533757	right	50	32	2	34
5	23533758	right	50	32	2	34
5	23533759	right	49	32	2	34
5	23533760	right	49	30	3	33
5	23533761	right	49	30	3	33
5	23533762	right	49	29	3	32
5	23533763	right	49	30	2	32
5	23533764	right	50	30	2	32
5	23533765	right	51	31	2	33
5	23533766	right	51	31	2	33
5	23533767	right	52	31	3	34
5	23533768	right	52	30	3	33
5	23533769	right	51	29	3	32
5	23533770	right	51	29	3	32
5	23533771	right	51	29	3	32
5	23533772	right	51	29	3	32
5	23533773	right	51	29	3	32
5	23533774	right	51	29	3	32
5	23533775	right	51	29	3	32
5	23533776	right	53	31	3	34
5	23533777	right	52	32	2	34
5	23533778	right	52	31	3	34
5	23533779	right	52	32	2	34
5	23533780	right	53	33	2	35
5	23533781	right	53	32	3	35
5	23533782	right	52	32	3	35
5	23533783	right	53	32	3	35
5	23533784	right	54	33	3	36
5	23533785	right	55	34	3	37
5	23533786	right	56	35	3	38
5	23533787	right	56	34	2	36
5	23533788	right	58	36	2	38
5	23533789	right	57	36	2	38
5	23533790	right	56	36	2	38
5	23533791	right	56	36	2	38
5	23533792	right	56	36	2	38
5	23533793	right	56	36	2	38
5	23533794	right	56	36	2	38
5	23533795	right	56	36	2	38
5	23533796	right	56	36	2	38
5	23533797	right	56	36	2	38
5	23533798	right	55	36	2	38
5	23533799	right	55	36	1	37
5	23533800	right	55	36	1	37
5	23533801	right	55	36	1	37
5	23533802	right	54	36	1	37
5	23533803	right	54	36	1	37
5	23533804	right	54	36	1	37
5	23533805	right	54	35	1	36
5	23533806	right	54	35	1	36
5	23533807	right	54	34	1	35
5	23533808	right	54	34	1	35
5	23533809	right	56	35	1	36
5	23533810	right	55	34	1	35
5	23533811	right	56	35	1	36
5	23533812	right	56	35	0	35
5	23533813	right	54	35	0	35
5	23533814	right	54	35	0	35
5	23533815	right	54	35	0	35
5	23533816	right	54	35	0	35
5	23533817	right	52	35	0	35
5	23533818	right	52	35	0	35
5	23533819	right	52	35	0	35
5	23533820	right	53	36	0	36
5	23533821	right	55	37	1	38
5	23533822	right	55	37	1	38
5	23533823	right	56	38	1	39
5	23533824	right	57	39	1	40
5	23533825	right	57	38	1	39
5	23533826	right	56	38	1	39
5	23533827	right	54	38	1	39
5	23533828	right	55	39	1	40
5	23533829	right	55	39	1	40
5	23533830	right	54	39	1	40
5	23533831	right	54	39	1	40
5	23533832	right	53	39	1	40
5	23533833	right	53	39	1	40
5	23533834	right	52	39	1	40
5	23533835	right	52	39	1	40
5	23533836	right	52	39	1	40
5	23533837	right	52	39	1	40
5	23533838	right	52	40	1	41
5	23533839	right	51	40	1	41
5	23533840	right	51	39	1	40
5	23533841	right	51	39	1	40
5	23533842	right	51	39	1	40
5	23533843	right	52	40	1	41
5	23533844	right	52	40	1	41
5	23533845	right	53	41	1	42
5	23533846	right	54	42	1	43
5	23533847	right	54	42	1	43
5	23533848	right	53	42	1	43
5	23533849	right	53	42	1	43
5	23533850	right	54	41	2	43
5	23533851	right	54	41	2	43
5	23533852	right	54	41	2	43
5	23533853	right	54	40	2	42
5	23533854	right	54	40	2	42
5	23533855	right	54	40	2	42
5	23533856	right	54	40	2	42
5	23533857	right	52	40	2	42
5	23533858	right	52	40	2	42
5	23533859	right	52	40	2	42
5	23533860	right	52	40	2	42
5	23533861	right	54	41	3	44
5	23533862	right	56	42	4	46
5	23533863	right	56	41	4	45
5	23533864	right	56	41	4	45
5	23533865	right	56	41	4	45
5	23533866	right	56	41	4	45
5	23533867	right	57	42	4	46
5	23533868	right	57	42	4	46
5	23533869	right	57	43	4	47
5	23533870	right	57	43	4	47
5	23533871	right	57	43	4	47
5	23533872	right	57	43	4	47
5	23533873	right	58	44	4	48
5	23533874	right	61	46	5	51
5	23533875	right	60	46	5	51
5	23533876	right	60	46	5	51
5	23533877	right	59	46	5	51
5	23533878	right	60	47	5	52
5	23533879	right	59	46	5	51
5	23533880	right	58	46	5	51
5	23533881	right	58	46	5	51
5	23533882	right	57	46	5	51
